A1-LCD-clique-rcom-normalized,FUS-LCD-clique-rcom-normalized,EWSR1-LCD-clique-rcom-normalized,TIA1-LCD-clique-rcom-normalized
0.170988584,0.271415824,0.364151197,0.210355378
0.163667164,0.28426322,0.285347703,0.247009074
0.171018752,0.145377282,0.451321206,0.263772345
0.080001743,0.215142832,0.421576704,0.187229414
0.110854673,0.237556617,0.270397555,0.254118004
0.064305778,0.1769151,0.281178525,0.165718464
0.123604877,0.228458037,0.301780699,0.10065913
0.18887319,0.303571776,0.190731578,0.822205718
0.098123647,0.228312939,0.204161318,0.202996089
0.096347469,0.266501393,0.197444907,0.169080273
0.166294882,0.252301135,0.196467685,0.16603678
0.123618996,0.197140457,0.218444874,0.38097343
0.175836069,0.19478916,0.271379451,0.276544549
0.219078184,0.193704853,0.224082232,0.325745527
0.210558201,0.195203224,0.375259392,0.299639073
0.295235128,0.189289474,0.119030673,0.306324425
0.296005146,0.259429914,0.333393301,0.164076156
0.317289988,0.122318608,0.304096632,0.202739805
0.283800159,0.115492353,0.355809329,0.198108863
0.315150761,0.06062433,0.196807217,0.171370747
0.321382119,0.106412603,0.187855785,0.159328612
0.341700955,0.197059768,0.220139631,0.134444924
0.292384342,0.340721345,0.138872366,0.195532243
0.137344279,0.101471522,0.232548353,0.254195289
0.225572515,0.172939989,0.2046406,0.245426741
0.194364103,0.143703928,0.465382221,0.171959211
0.187366058,0.300699773,0.270883117,0.112208463
0.130891417,0.257282353,0.300224657,0.222616751
0.276231515,0.20619291,0.245033526,0.139994549
0.210220558,0.25181309,0.285213753,0.231509007
0.192913474,0.161996721,0.281909083,0.158017731
0.277534437,0.243091668,0.177680714,0.138111189
0.341579997,0.181993356,0.358299335,0.250020066
0.473141667,0.148205391,0.317966443,0.200737027
0.202421665,0.166857713,0.19307532,0.14052948
0.194636277,0.356654276,0.321799935,0.127222682
0.335699174,0.129970243,0.290981787,0.214075447
0.217481736,0.235175031,0.280982642,0.218084983
0.230460396,0.169862555,0.287549893,0.187273414
0.19742324,0.134569293,0.100659207,0.220778393
0.614014977,0.095666602,0.220683549,0.107973379
0.240919671,0.182166627,0.105767498,0.155354285
0.201919651,0.239296264,0.169359073,0.250576198
0.181333881,0.20398344,0.302438617,0.154641872
0.205437876,0.137726024,0.192675416,0.238958251
0.216982741,0.156603608,0.3660299,0.211359689
0.236240168,0.121521564,0.238492407,0.231539185
0.142363814,0.238912923,0.340132097,0.206007882
0.146543785,0.217467977,0.190740786,0.183430119
0.378555738,0.205668685,0.279689021,0.179858611
0.238947078,0.119357009,0.303119221,0.222181153
0.312365945,0.190731728,0.284773272,0.232505554
0.232389619,0.259564479,0.189090323,0.207953345
0.401712425,0.200074389,0.293262473,0.739351194
0.144710428,0.28375513,0.267995689,0.217758173
0.160983386,0.205682766,0.196875752,0.13819543
0.355620275,0.192870915,0.363566721,0.145664044
0.134350206,0.189932367,0.267687577,0.228158654
0.393841379,0.195681753,0.172599001,0.18143452
0.276961142,0.308864811,0.16324436,0.239415042
0.074889821,0.263837406,0.297991798,0.225711889
0.144831718,0.282776743,0.180215398,0.209506684
0.285218418,0.358343371,0.265659539,0.231275504
0.395750908,0.281188083,0.199306357,0.277380355
0.104270557,0.263433272,0.307812138,0.284290579
0.271796638,0.34727011,0.102078985,0.2659997
0.293664843,0.244655549,0.347667956,0.195259813
0.331189953,0.285825708,0.319115246,0.147379194
0.186883904,0.182041362,0.399567947,0.301355408
0.112131869,0.24179491,0.381081511,0.280950863
0.304180455,0.18580792,0.235191389,0.225528004
0.33247364,0.270126824,0.28003704,0.235748988
0.124219394,0.151104422,0.226712812,0.212439749
0.233694695,0.195339993,0.306948654,0.166612946
0.225520676,0.324000434,0.28493186,0.243224088
0.231246924,0.374848462,0.288284975,0.155705428
0.399312219,0.234511237,0.218145147,0.175279718
0.246317111,0.210909628,0.286579257,0.206141961
0.315210915,0.319421467,0.349333955,0.22220927
0.197926488,0.152816444,0.415003515,0.215737112
0.376030083,0.176697328,0.278471557,0.265291051
0.159556021,0.185767806,0.25731488,0.307179151
0.288319766,0.174799035,0.146489155,0.2105291
0.183360148,0.17567174,0.230747414,0.119838766
0.094826783,0.221189615,0.138329775,0.24524002
0.202982833,0.276962523,0.317944159,0.223200476
0.188922383,0.272486191,0.257110726,0.192436124
0.185901174,0.300604033,0.266172402,0.190258255
0.329498967,0.212901772,0.295703776,0.248020925
0.102952645,0.297844744,0.168105466,0.206852059
0.285095564,0.237830451,0.255278913,0.221293127
0.215308398,0.179921745,0.397246601,0.214856295
0.251202326,0.264192529,0.151569819,0.075667341
0.261470243,0.267549749,0.188127515,0.102969131
0.346032429,0.249888337,0.342386331,0.265376751
0.207085449,0.195896376,0.225953714,0.255094376
0.117437427,0.09754792,0.263692569,0.233236284
0.099113154,0.19095516,0.267513921,0.875978013
0.149851924,0.248006667,0.269452115,0.105486515
0.113062115,0.166978674,0.28841769,0.109571578
0.11640902,0.200469538,0.200447396,0.861414636
0.248380409,0.23734027,0.238709377,0.191659803
0.185105391,0.15273802,0.27800208,0.302232753
0.240493982,0.413801284,0.260762668,0.244367037
0.14712119,0.338252794,0.296435909,0.222407169
0.271714148,0.255697477,0.286210486,0.191312455
0.231160328,0.2844919,0.132270223,0.31639103
0.291822529,0.222552929,0.227650712,0.804730285
0.22862411,0.306595587,0.19864471,0.145782573
0.196681349,0.142976243,0.10215765,0.201239856
0.241542006,0.27671962,0.041831552,0.143022015
0.082906724,0.169344329,0.202734398,0.206097729
0.245005108,0.25109753,0.123887196,0.191550312
0.21754362,0.219792681,0.142003108,0.158280971
0.235407954,0.199816366,0.120754752,0.220094284
0.230670785,0.204162794,0.065685954,0.22579671
0.23710121,0.180053349,0.232641874,0.259063888
0.234179413,0.221319907,0.305575205,0.27893003
0.238804498,0.230786148,0.166337998,0.161257831
0.251663521,0.251624783,0.267733336,0.237717933
0.159603342,0.260535511,0.092122561,0.197265
0.383298892,0.236888065,0.376095445,0.253828055
0.252735627,0.147949761,0.241925796,0.125254628
0.178550365,0.099362317,0.095095304,0.245882633
0.298025242,0.251789767,0.255993888,0.209902337
0.144728102,0.252847561,0.408804952,0.319269776
0.290899471,0.148782256,0.273032542,0.248504663
0.237775254,0.139235441,0.299920854,0.199394565
0.263795115,0.094464737,0.265046286,0.166165026
0.303240885,0.040919912,0.314978621,0.149918932
0.243684285,0.067886362,0.361450813,0.167893133
0.15230145,0.132707447,0.324470335,0.236637195
0.130777869,0.054944591,0.136623,0.265492855
0.196781475,0.088958553,0.129188856,0.17218154
0.24271838,0.104254177,0.196922137,0.209795351
0.250247328,0.254063445,0.248822172,0.218886354
0.25431381,0.024270174,0.278396727,0.26830159
0.113578586,0.221330882,0.193661873,0.215261458
0.159457472,0.118694762,0.303296299,0.329020448
0.069084444,0.278871096,0.23056785,0.245889963
0.336631226,0.294242767,0.258780521,0.176064869
0.276189214,0.245758202,0.132187487,0.27746059
0.241840258,0.345308907,0.120073136,0.221052952
0.158242789,0.228485126,0.326308871,0.167233384
0.34524767,0.351864023,0.329791287,0.101126467
0.257887273,0.250065126,0.162994143,0.12911804
0.228857744,0.154999766,0.264093137,0.264645453
0.172290765,0.271909042,0.361253013,0.253267347
0.212446525,0.275246352,0.067058815,0.189998882
0.236998152,0.127517863,0.274882346,0.204489696
0.262751653,0.232928786,0.254748761,0.178789974
0.270156983,0.266908378,0.233983591,0.131807342
0.213040732,0.149889176,0.240232874,0.039924295
0.089234351,0.140913808,0.149993358,0.164441718
0.157452468,0.148842792,0.295457886,0.271582036
0.150234293,0.222986646,0.316296333,0.250988842
0.213718637,0.227432223,0.288068442,0.2988752
0.33065939,0.215857929,0.247151946,0.225756627
0.287638557,0.214143284,0.365004712,0.13467321
0.243649479,0.174064852,0.071213945,0.243590334
0.292500456,0.146929711,0.197554725,0.18156953
0.278161585,0.187646622,0.140618743,0.173816728
0.188257077,0.17253681,0.168326322,0.213891025
0.274814936,0.228161572,0.309877475,0.263116874
0.246125201,0.216362525,0.142831931,0.174765655
0.176354074,0.359044744,0.289103697,0.30396297
0.214860238,0.30932909,0.305368636,0.152579148
0.216963876,0.153847128,0.270085526,0.311404053
0.211987622,0.130522839,0.302459918,0.291084565
0.307052786,0.141877384,0.255181974,0.216142516
0.31893478,0.147168697,0.176177569,0.178647532
0.16810586,0.087013684,0.265380129,0.213179537
0.308505116,0.115513159,0.275125194,0.705134866
0.315335185,0.157779513,0.106298633,0.993416701
0.19937666,0.141504856,0.261227526,0.695732411
0.210656883,0.148574449,0.277332167,0.858137261
0.215079569,0.309863346,0.13731943,0.209842048
0.158852809,0.262586963,0.238484308,0.8957739
0.229343857,0.09916,0.156438653,0.640805042
0.231596127,0.287020526,0.143853762,0.861661162
0.298041203,0.29152422,0.181073295,0.711798148
0.286029456,0.195969877,0.342731724,0.146253253
0.284560292,0.281629756,0.129037705,0.23302496
0.231789011,0.281961995,0.301540037,0.201826951
0.263448016,0.29582126,0.143936866,0.250820526
0.269704979,0.34089839,0.295239903,0.23636026
0.198423963,0.207097414,0.139582395,0.169080226
0.178273585,0.347482633,0.184108528,0.212139376
0.189764986,0.105421433,0.325516507,0.226189382
0.196315416,0.238294951,0.120749292,0.224195577
0.170538471,0.242572482,0.211745388,0.231787091
0.229963771,0.080846048,0.199981018,0.187610925
0.223681267,0.166384954,0.227635181,0.134530564
0.297556214,0.191941442,0.369067626,0.184516188
0.279476136,0.125488672,0.25491509,0.32570868
0.288687744,0.123638183,0.272377659,0.236996174
0.149442212,0.122483638,0.316559026,0.260051747
0.287132493,0.194871764,0.1872397,0.891330265
0.213672528,0.243657159,0.250549264,0.891989683
0.154509778,0.239416049,0.296087868,0.198992387
0.233465075,0.258378219,0.324637073,0.90529286
0.230979914,0.209086588,0.239318715,0.146029816
0.194907743,0.284791174,0.106819234,0.077429933
0.101583819,0.218976531,0.317961662,0.091679066
0.215058157,0.289539036,0.343622613,0.087759802
0.20714443,0.225679121,0.195222912,0.14276345
0.181562955,0.155566591,0.298660425,0.253890839
0.239247289,0.092280773,0.219889656,0.894292506
0.265611775,0.10729343,0.374113179,0.162606281
0.128373977,0.193999036,0.284216186,0.227065386
0.167947202,0.134587657,0.269068318,0.011671424
0.2510531,0.118448724,0.243699676,0.178428728
0.211438082,0.313348387,0.253712127,0.30058106
0.127913808,0.197891468,0.18109955,0.117071123
0.182087678,0.117618258,0.211756492,0.21117382
0.193450764,0.233176394,0.193689416,0.060881606
0.194418908,0.301919865,0.137236737,0.149157143
0.213140111,0.175695698,0.219428821,0.176554461
0.171978372,0.282359184,0.223726553,0.236831857
0.138728282,0.253508249,0.232757521,0.198204313
0.107101743,0.253301004,0.187005144,0.137957654
0.156840675,0.26003372,0.178323364,0.728896593
0.234737025,0.297167793,0.130271465,0.239485369
0.099742242,0.203710435,0.300728312,0.289924218
0.296255762,0.262907944,0.272729005,0.300745159
0.252847236,0.107222475,0.334086087,0.69982952
0.24734831,0.080865259,0.200244471,0.233135176
0.19666765,0.164066828,0.317527655,0.344715304
0.305531601,0.169568929,0.358332551,0.272537994
0.219662371,0.273059176,0.265210173,0.155406256
0.299340844,0.238660737,0.353562053,0.023450032
0.275824886,0.257637243,0.255524457,0.149165242
0.081020592,0.181402526,0.243332389,0.251336828
0.277150942,0.386698624,0.165598083,0.220048106
0.092799848,0.115263002,0.251519462,0.232728474
0.145685169,0.21230441,0.230863803,0.071601681
0.180298874,0.088018985,0.218941609,0.254504607
0.116986584,0.241371161,0.097973317,0.164367118
0.066389296,0.165826625,0.255865361,0.152944527
0.340773534,0.284710847,0.141155147,0.185353665
0.343296906,0.308282201,0.082077285,0.115925943
0.072299757,0.187242984,0.196018507,0.187243386
0.227366814,0.235247658,0.172716078,0.225056116
0.050068164,0.130248811,0.397190791,0.170957295
0.285196836,0.244544959,0.249697811,0.251394725
0.21103866,0.172634909,0.176419674,0.211971121
0.235759375,0.060112635,0.28220809,0.27020324
0.259960256,0.081098216,0.270831768,0.289215654
0.273915204,0.2335721,0.284026653,0.240739808
0.301645505,0.223554051,0.218785492,0.275361578
0.333896837,0.087446104,0.133690544,0.248001729
0.148177671,0.149317833,0.317391711,0.223145181
0.291498906,0.225902649,0.290491157,0.165449404
0.185916067,0.258825855,0.242581485,0.172608344
0.237828027,0.144172348,0.24119837,0.1468168
0.289197242,0.230060189,0.272900163,0.157808781
0.191847958,0.191518969,0.341263292,0.228277994
0.25940716,0.18918161,0.310472808,0.131984477
0.256939572,0.284552322,0.119480124,0.224652
0.095223066,0.249195691,0.204256906,0.109672835
0.030493284,0.1079841,0.2964128,0.100975454
0.24212281,0.127756252,0.185679265,0.087701103
0.227532096,0.254535047,0.248686364,0.176036557
0.231736857,0.176167871,0.267725243,0.169892283
0.322788279,0.066255106,0.189273967,0.16944571
0.337562736,0.085325554,0.268081716,0.147672813
0.329979412,0.252347815,0.264245599,0.214034351
0.232940714,0.294146382,0.345572774,0.216340438
0.253436427,0.206364618,0.290586956,0.16746743
0.299541616,0.307225543,0.36135329,0.259102287
0.316954084,0.166954702,0.264028733,0.263381694
0.220652123,0.176013035,0.259395168,0.195158638
0.335701057,0.254389707,0.10031558,0.18235388
0.270445253,0.327808453,0.285641296,0.246052434
0.305889774,0.068935083,0.330478797,0.234248224
0.260811058,0.228328812,0.25777762,0.149556264
0.15188579,0.090354431,0.212438072,0.786802048
0.32780173,0.262658691,0.284990261,0.303196376
0.551889377,0.339108628,0.162582278,0.163206302
0.578992495,0.246711244,0.319261785,0.694594338
0.59260569,0.240213941,0.242757018,0.139363116
0.17335414,0.15613027,0.312645749,0.111317618
0.182157877,0.241016813,0.210324761,0.156151669
0.224284365,0.323936167,0.086913247,0.225082226
0.161303352,0.094144868,0.265805906,0.230233902
0.237738799,0.263309978,0.210484476,0.275829875
0.148414576,0.232427821,0.253026622,0.075685939
0.261572339,0.166958223,0.240972408,0.126696565
0.203457448,0.334282741,0.242112113,0.129056734
0.221411825,0.329601057,0.297860658,0.175116203
0.27904477,0.368200888,0.268219412,0.112467905
0.233835222,0.279223495,0.113276459,0.191977632
0.146598546,0.237841114,0.094164495,0.193871792
0.240230728,0.329110479,0.386724771,0.142410059
0.237159367,0.334028359,0.179241181,0.283567032
0.246763183,0.326735434,0.3293738,0.145984383
0.317943037,0.334066954,0.294890972,0.148907457
0.350249112,0.182751735,0.339554042,0.238046034
0.168910717,0.201032342,0.30514832,0.204227507
0.24121314,0.309425446,0.315541441,0.156949633
0.17138384,0.310388864,0.276591879,0.244739604
0.186206312,0.139252639,0.150592286,0.268204447
0.389052498,0.287355498,0.270222967,0.277079349
0.237363182,0.250635617,0.307934654,0.189422922
0.364266775,0.318979021,0.361629053,0.112461791
0.213295508,0.139974032,0.287734504,0.102925898
0.295941218,0.220771591,0.283664383,0.261905067
0.276634339,0.164045868,0.198215117,0.1174999
0.263030752,0.211152495,0.306334731,0.222569551
0.130063807,0.134866282,0.297843899,0.223023398
0.447410146,0.131495115,0.293904976,0.19677726
0.199943839,0.368895586,0.177788975,0.255279232
0.375304338,0.241636025,0.303193292,0.260971386
0.187529386,0.220783224,0.257865605,0.165812822
0.262014554,0.221978681,0.315043883,0.219460227
0.326996342,0.25929163,0.249261549,0.232779733
0.208542412,0.143770967,0.305242282,0.246851897
0.327018764,0.29126185,0.10527671,0.274859221
0.225636021,0.216639992,0.137726874,0.291541265
0.267460691,0.200326593,0.191222883,0.211489059
0.239370803,0.219582472,0.356782159,0.198010993
0.190164506,0.255260542,0.089579521,0.149725147
0.247489611,0.163071998,0.238066044,0.266433863
0.244958418,0.136387869,0.234423231,0.197507899
0.248232677,0.296423546,0.124220916,0.135900167
0.240194944,0.208975261,0.314117724,0.289845421
0.256873305,0.316882156,0.289948104,0.274565396
0.19236218,0.247051673,0.228336558,0.20071582
0.325697036,0.279999217,0.2714843,0.235405957
0.132867308,0.197620355,0.222116195,0.246654548
0.307745628,0.176365816,0.171710961,0.259827987
0.168603118,0.168284637,0.194087773,0.268749693
0.094083279,0.1054909,0.281871874,0.257573537
0.291175627,0.266044796,0.150759401,0.219785581
0.239958297,0.105026894,0.214616747,0.232536654
0.158795141,0.237823542,0.27133646,0.210095302
0.13624773,0.234810776,0.295575261,0.235303616
0.268024141,0.176659754,0.296243882,0.229712391
0.284631496,0.201990542,0.258522888,0.293568571
0.308537092,0.298067001,0.341918446,0.266721791
0.23944516,0.269496638,0.239249877,0.041024661
0.329467169,0.282893718,0.261031419,0.287074178
0.211778009,0.271390157,0.179663072,0.303078994
0.113099803,0.230751036,0.148490267,0.273636534
0.305033321,0.152075881,0.077821832,0.259189811
0.26684458,0.1631488,0.242559232,0.088250487
0.158584282,0.096915213,0.186699717,0.349458212
0.232566115,0.23251881,0.396368695,0.299501555
0.272410863,0.190677325,0.373070612,0.245268542
0.085231134,0.220659949,0.190182987,0.284539355
0.298152634,0.164524692,0.282096661,0.314760147
0.198888753,0.177898716,0.312567737,0.85663831
0.1230748,0.262027595,0.235227212,0.119346157
0.12182674,0.179449687,0.145906675,0.259054107
0.130996736,0.222741996,0.28372914,0.194019353
0.110626979,0.150132544,0.19081677,0.292481102
0.136700342,0.203954168,0.316098697,0.196723044
0.13005043,0.196818011,0.240555817,0.154071672
0.362476094,0.181794524,0.309458721,0.259950771
0.389323764,0.154224276,0.333698541,0.244272652
0.358882469,0.198900615,0.242354841,0.239606809
0.345713249,0.277342408,0.204373207,0.086785093
0.131199581,0.307996488,0.257081077,0.132238326
0.081462061,0.189563619,0.265644261,0.202828716
0.197437198,0.101071318,0.238455411,0.229868057
0.197442755,0.29835839,0.220931693,0.214203708
0.15391703,0.249019351,0.362524807,0.154603596
0.141397903,0.512287353,0.25897112,0.118820058
0.161562733,0.263370329,0.257248237,0.280604581
0.343608883,0.241656077,0.331430553,0.188920594
0.288681554,0.252424924,0.206872693,0.231784549
0.273880231,0.278288851,0.34640177,0.119874986
0.253950108,0.192953419,0.24232302,0.229634569
0.240915789,0.292335744,0.280819673,0.286083115
0.215852379,0.131988624,0.096950732,0.137989666
0.08427523,0.337634432,0.356192859,0.153082738
0.155675121,0.275461604,0.218683238,0.344859576
0.199838745,0.152262896,0.374602692,0.328578124
0.202630394,0.255003266,0.1432971,0.340848955
0.24790493,0.236207893,0.176690203,0.114128412
0.25786924,0.242667238,0.203634462,0.147667969
0.247518576,0.289385377,0.186648083,0.152864188
0.121061383,0.198893099,0.211978311,0.332582936
0.123557625,0.157004877,0.241940606,0.290552638
0.238254212,0.087979216,0.309980562,0.220371693
0.20936768,0.094371902,0.250957318,0.173019002
0.248033432,0.10687573,0.313935417,0.248997319
0.270911443,0.229868561,0.272346428,0.746856809
0.245713677,0.400252352,0.37489688,0.306873831
0.210699109,0.189987265,0.226096221,0.264993663
0.304633679,0.193029066,0.315354008,0.36608891
0.442864548,0.261616952,0.289284629,0.137668777
0.146582666,0.170848495,0.098220414,0.143014393
0.348859916,0.205752577,0.10896697,0.142967208
0.253402178,0.25976976,0.376161331,0.202424042
0.127619486,0.164551843,0.277317909,0.076131607
0.114042277,0.206542341,0.132796745,0.163205558
0.096564087,0.157759362,0.283437952,0.15760385
0.238103423,0.208395057,0.183461907,0.214354578
0.19795636,0.230729105,0.194936177,0.155511502
0.227728065,0.167752891,0.226953823,0.260252252
0.240202477,0.19620955,0.195977859,0.291252351
0.218549913,0.193266304,0.198024489,0.229632972
0.106395925,0.171089323,0.185973233,0.200770523
0.098825175,0.168019493,0.309562149,0.221678654
0.111812013,0.188023409,0.243864207,0.171692682
0.469110842,0.198239499,0.232196675,0.193017559
0.231167228,0.235043706,0.434702754,0.101087549
0.218421468,0.129587568,0.290131538,0.334706327
0.141251863,0.111292464,0.18953543,0.259904749
0.082371469,0.076876361,0.206784998,0.305083937
0.364769653,0.219812464,0.153138694,0.31851791
0.278646495,0.357197768,0.209304116,0.148269036
0.280955085,0.235899496,0.209875515,0.235557774
0.256887125,0.245941843,0.156545157,0.20359113
0.26956223,0.182638951,0.205218084,0.168943387
0.159397737,0.235780548,0.298818686,0.108958816
0.241319258,0.158494052,0.236894825,0.148022236
0.219154544,0.213447434,0.322500735,0.230271158
0.234074512,0.125116542,0.268195994,0.232488283
0.386527734,0.157418966,0.180685347,0.157544147
0.482725649,0.263545725,0.264732425,0.251810624
0.280160718,0.109341716,0.313807048,0.218048545
0.313390194,0.229142547,0.289503702,0.252471971
0.188328596,0.27702494,0.145370972,0.055213416
0.117067078,0.195619422,0.116174065,0.075959074
0.256393276,0.213394109,0.171840742,0.174620243
0.277180458,0.244719175,0.061602978,0.188646283
0.237842061,0.222966856,0.234531822,0.207952505
0.267177033,0.242749732,0.225856435,0.174416853
0.248756695,0.243439082,0.300551659,0.156037214
0.295630682,0.257312824,0.210105469,0.103339055
0.228390564,0.253058326,0.340036773,1.111550952
0.286107555,0.224417063,0.14688058,0.031697161
0.342318582,0.230234837,0.344552706,1.0410715
0.333444406,0.284954701,0.248689156,0.17770107
0.173167012,0.236414835,0.336965487,0.139082355
0.137819627,0.232176416,0.251617072,0.089903482
0.123657842,0.149656933,0.293349577,0.062098674
0.438555327,0.185505369,0.325475777,0.079024205
0.259207299,0.266670052,0.36901377,0.144807046
0.263159436,0.184505938,0.220224586,1.04476839
0.138007693,0.286700751,0.225221139,0.212666368
0.357991824,0.206752023,0.26664389,0.192558108
0.191487487,0.166063608,0.265155426,0.225478813
0.271082355,0.36846219,0.148298137,0.243354131
0.280590175,0.244842281,0.116020786,0.212007232
0.168551482,0.211219619,0.282619186,0.204806208
0.161540484,0.220719128,0.195840933,0.313448219
0.223527141,0.214902725,0.326660751,0.040970308
0.168559841,0.21906894,0.298896355,0.157704114
0.131268842,0.237274362,0.339656125,0.181705641
0.170480053,0.186582807,0.308714677,0.21490538
0.057531184,0.328526847,0.234854371,0.226495805
0.172405935,0.255387067,0.24075557,0.052866156
0.279127692,0.271820412,0.43479982,0.193551196
0.170501029,0.303467748,0.315615758,0.252978439
0.31734574,0.238444564,0.406383459,0.235182077
0.308779788,0.055948048,0.400957601,0.273440279
0.250845061,0.399650475,0.210805313,0.256504471
0.228799885,0.267388687,0.196215102,0.138485123
0.349234413,0.22958755,0.223433779,0.247240128
0.145210861,0.172831835,0.202028045,0.2145261
0.12383665,0.166792688,0.264745285,0.143068754
0.304019071,0.230423054,0.249566058,0.196275779
0.316057345,0.18958019,0.24928277,0.140233541
0.153938025,0.115023825,0.340956496,0.19024359
0.145157389,0.183323766,0.261419075,0.206497982
0.171835433,0.216116003,0.37730588,0.157332051
0.265307252,0.254389475,0.330621817,0.21494039
0.268170132,0.163186044,0.288936418,0.381580217
0.15578214,0.091044429,0.19199148,0.318767888
0.134955058,0.246074135,0.420137628,0.936482269
0.31921393,0.34110105,0.286217089,0.159034493
0.252869115,0.252728776,0.129956038,0.217361179
0.29526752,0.430732178,0.147417718,0.960245493
0.313747689,0.479549534,0.158455488,0.173995317
0.157822736,0.407549186,0.279936123,0.197644863
0.14307062,0.181969499,0.300895881,0.323180701
0.133598422,0.208525432,0.32341421,0.147696816
0.150360714,0.264716542,0.225523898,0.16357627
0.181954107,0.165847522,0.1518468,0.203131789
0.107569915,0.179213268,0.144781602,0.171282426
0.337620995,0.20491761,0.193018647,0.317636027
0.135958488,0.321009529,0.229784834,0.305175212
0.28168121,0.298777734,0.237013769,0.109834
0.307718521,0.102588292,0.154746631,0.202233145
0.359367291,0.455261452,0.410945931,0.121916142
0.292822167,0.209367613,0.227842745,0.16605507
0.321055332,0.232502595,0.179273848,0.236583477
0.33393516,0.256698899,0.242745081,0.285878982
0.3445399,0.257544563,0.208477895,0.284879848
0.256565913,0.235882818,0.138909865,0.230154265
0.204593572,0.2559876,0.232476016,0.250700916
0.165449389,0.121210348,0.264639729,0.135249462
0.147515323,0.27700462,0.29767572,0.081064633
0.27105431,0.239904947,0.22118416,0.279571104
0.260629866,0.244459203,0.337079371,0.255669316
0.15097625,0.038714547,0.043626629,0.074448725
0.30670619,0.048066645,0.358165492,0.092821525
0.281095618,0.494482775,0.318595104,0.259863306
