A1-LCD-hub-rcom-normalized,FUS-LCD-hub-rcom-normalized,EWSR1-LCD-hub-rcom-normalized,TIA1-LCD-hub-rcom-normalized
0.121263194,0.231060641,0.247149716,0.145063055
0.219965717,0.208496776,0.165460546,0.152029706
0.134275477,0.141856204,0.148306364,0.176233886
0.123824881,0.113476329,0.125047985,0.284338301
0.126018013,0.116312987,0.128452206,0.165466816
0.202045445,0.275896609,0.194472708,0.253064785
0.172914142,0.223124052,0.261567197,0.125379244
0.180587358,0.198957972,0.082011914,0.074539879
0.249410413,0.148545536,0.223926565,0.092501772
0.100721626,0.070337172,0.234352528,0.062813049
0.09484288,0.194560968,0.323982392,0.080737674
0.193646949,0.172379118,0.10082084,0.253252032
0.27433105,0.21779641,0.09685348,0.283638982
0.081071379,0.212063242,0.119807387,0.139908769
0.13536476,0.12808913,0.140442643,0.213852145
0.192867303,0.17261223,0.231082876,0.258786224
0.083162167,0.076565949,0.138714506,0.111403008
0.283943393,0.199987526,0.217537676,0.201317937
0.172790254,0.121073923,0.193885478,0.152645089
0.047402785,0.043284766,0.228392667,0.150004011
0.223095424,0.078154357,0.194759772,0.056730374
0.157723438,0.203026574,0.160221863,0.165499451
0.19452294,0.133004851,0.223187224,0.137586735
0.166488776,0.159067154,0.180082837,0.139259722
0.170455109,0.231390651,0.119999753,0.055056338
0.298172288,0.26804099,0.236339861,0.086026657
0.155494834,0.17980473,0.07897013,0.131938869
0.179225779,0.189675474,0.247212597,0.140071206
0.196798278,0.246248546,0.258025407,0.1714393
0.100152645,0.277321152,0.061574902,0.134208424
0.234313083,0.15345395,0.108794735,0.143728017
0.229757664,0.236707073,0.2399892,0.19066174
0.170295363,0.168197157,0.230403453,0.117787549
0.279312946,0.077473047,0.054990308,0.189331114
0.194413953,0.156223693,0.129478141,0.133062822
0.343983529,0.115856277,0.246777703,0.085744411
0.147675625,0.181117255,0.208814979,0.117887895
0.265362522,0.110657613,0.109839196,0.166328414
0.125538633,0.148027627,0.180217375,0.239789787
0.2591411,0.129223364,0.244128655,0.04322803
0.151991373,0.183618467,0.222858011,0.225252035
0.062514221,0.126220042,0.220533518,0.089921586
0.332922615,0.192037733,0.194215636,0.153679054
0.151721128,0.138375074,0.075114661,0.08052401
0.164195672,0.143874542,0.211048493,0.154985277
0.182865298,0.181044633,0.147142847,0.170890724
0.231575586,0.098147458,0.098547668,0.185443866
0.156082733,0.150717921,0.203138651,0.177995011
0.25804216,0.076344771,0.181651186,0.134491584
0.178707452,0.201529297,0.101666428,0.111462932
0.227514393,0.179778754,0.124674897,0.172254008
0.136990236,0.250004878,0.253390041,0.088274685
0.326079105,0.120820773,0.217265064,0.209019702
0.109237376,0.110187439,0.106452657,0.15739194
0.11198247,0.174368732,0.113538453,0.1653496
0.083971393,0.138792312,0.126204116,0.109294811
0.208089793,0.075243989,0.124976961,0.206059712
0.232464279,0.182984085,0.075621278,0.127197083
0.312937226,0.129031906,0.312265479,0.123298292
0.20554679,0.064152419,0.290008537,0.235191573
0.131170869,0.208164391,0.073209074,0.229932298
0.216153106,0.245762694,0.187633887,0.081237845
0.160348199,0.063364914,0.092267125,0.059091628
0.204303805,0.126199436,0.07433464,0.060853494
0.14402281,0.083663601,0.191617391,0.123635476
0.185520449,0.218810997,0.248996038,0.196142242
0.181314578,0.18109453,0.187123773,0.216182903
0.208766326,0.284135253,0.119477562,0.192672533
0.139692822,0.194520837,0.11392163,0.223555804
0.131062824,0.196832871,0.325215077,0.235308361
0.269453169,0.108118316,0.210104524,0.104499998
0.16195499,0.202681073,0.260601358,0.106807801
0.189389838,0.245567927,0.241197312,0.225476581
0.149719601,0.104462662,0.09942826,0.098296052
0.165238857,0.092027154,0.109761853,0.1563383
0.270212051,0.11499555,0.117493705,0.112422615
0.066415864,0.242985371,0.26221886,0.10792792
0.138253677,0.203275969,0.266866038,0.142870883
0.071312803,0.330283014,0.090987106,0.205543127
0.06877521,0.208800457,0.165921003,0.134663606
0.200672789,0.095067653,0.170635413,0.134101558
0.267157467,0.142642431,0.279569233,0.099056797
0.146189033,0.231702243,0.173394856,0.156795279
0.078301885,0.090270722,0.069483147,0.099050867
0.174506623,0.128246254,0.238053535,0.054588007
0.126580251,0.043302798,0.110738387,0.106141372
0.221316238,0.117977024,0.101823752,0.074511268
0.133881366,0.179681243,0.244463643,0.100467428
0.133148727,0.259060719,0.107013441,0.194170716
0.194620284,0.164091033,0.140439193,0.177940953
0.155261052,0.169951278,0.141602236,0.174570651
0.190537644,0.213832005,0.234715428,0.141965054
0.167267581,0.208051642,0.106238739,0.09309669
0.139110256,0.192125505,0.228827122,0.123424458
0.156070965,0.189150424,0.064828538,0.230224078
0.13043662,0.103056213,0.180894664,0.109525233
0.11094394,0.057191232,0.176000832,0.150936021
0.241896222,0.113946611,0.189682555,0.073615309
0.196882206,0.20156119,0.269360527,0.093122425
0.134825497,0.220664072,0.167626198,0.099764268
0.161730136,0.211747674,0.268455359,0.185109289
0.079719548,0.087723339,0.24628515,0.168552425
0.203687859,0.273827408,0.270281381,0.076434049
0.16799868,0.058789514,0.036019461,0.137892243
0.156662784,0.214895861,0.11965806,0.031917029
0.210115729,0.102174838,0.209779987,0.107182313
0.070127519,0.125362181,0.173650562,0.206864636
0.078807192,0.053831981,0.198776742,0.141211002
0.148421905,0.249800012,0.052853855,0.244730993
0.183302263,0.101460518,0.284173755,0.199597981
0.190268557,0.108623965,0.082864181,0.180548493
0.124767628,0.152314687,0.200689727,0.145394192
0.171265625,0.131384334,0.102418232,0.232498063
0.154234146,0.070604278,0.2386229,0.130784233
0.079445177,0.152851443,0.164903175,0.070603267
0.047281305,0.090424033,0.296038414,0.10344934
0.098924145,0.104888313,0.162970793,0.145569291
0.072011527,0.158314042,0.134738377,0.151950231
0.286558576,0.215558306,0.101495518,0.062190026
0.146598355,0.087252036,0.296824689,0.075329627
0.222303766,0.256879411,0.102827088,0.1847379
0.043937762,0.11994984,0.056893409,0.107500679
0.104327029,0.184543164,0.171805206,0.145074418
0.092024285,0.139564176,0.070668464,0.205985131
0.148020863,0.221357206,0.137883227,0.183606459
0.213740787,0.192568764,0.152604371,0.148892581
0.221980612,0.039406336,0.193145238,0.211142672
0.135461275,0.224487183,0.240855219,0.175199091
0.183033974,0.191214729,0.178323831,0.194232394
0.188756574,0.171136616,0.055324026,0.190132706
0.278691191,0.07368036,0.199901722,0.084046709
0.15672222,0.105324399,0.222919567,0.100471658
0.138361164,0.061409791,0.284847735,0.173086444
0.146960817,0.093910686,0.092012955,0.184109461
0.058399201,0.079926321,0.088289405,0.088045251
0.149698645,0.087069301,0.093825711,0.119272921
0.115446033,0.101243179,0.146090656,0.166851435
0.199942337,0.092180681,0.244863788,0.160304243
0.074555842,0.082433178,0.252777083,0.289463477
0.167601295,0.251245395,0.074452952,0.123821655
0.147292001,0.163630348,0.311598242,0.096576487
0.157088061,0.140878366,0.140462895,0.18563742
0.064429779,0.100883419,0.163149922,0.212120472
0.191928104,0.14486605,0.073105633,0.090529657
0.183931501,0.107192967,0.17717748,0.037506503
0.205636774,0.234983968,0.280277515,0.159277134
0.163413423,0.210729869,0.147437206,0.11473893
0.084557118,0.12199642,0.152432153,0.172825302
0.314892137,0.205817785,0.13565818,0.142925668
0.297636926,0.234540762,0.03908119,0.10340256
0.188735029,0.15417381,0.165427806,0.216422942
0.078774788,0.162773577,0.102127189,0.155209028
0.164791088,0.189867839,0.281761823,0.235003918
0.175338433,0.09028881,0.13703469,0.125416518
0.158730418,0.147003235,0.15113302,0.097452906
0.094655419,0.175480665,0.268218832,0.172982243
0.120696416,0.176901535,0.121922507,0.164812653
0.163901518,0.11772501,0.137868186,0.198230939
0.060266743,0.18984481,0.167719848,0.110590791
0.167768261,0.06903815,0.118985211,0.101844017
0.184586609,0.210852155,0.130894101,0.040872785
0.178476411,0.14857089,0.227430357,0.155992297
0.053833779,0.239202296,0.277435155,0.137477632
0.109355086,0.193136293,0.119091419,0.111133335
0.195878076,0.221948224,0.085005736,0.127929719
0.196270425,0.112004772,0.116676962,0.092859158
0.02273183,0.231971329,0.142343902,0.134542131
0.111079924,0.215147535,0.271853525,0.222971599
0.128723066,0.166320977,0.138340034,0.124386597
0.193181119,0.207021979,0.062655357,0.136263805
0.217051383,0.071798884,0.25780792,0.124146198
0.2434089,0.188158859,0.143503754,0.171498337
0.308234541,0.246188356,0.159228905,0.196037845
0.186228235,0.123354736,0.117534155,0.081386415
0.120518215,0.223753462,0.115423715,0.113910305
0.127926633,0.129655088,0.199009655,0.115507807
0.112232997,0.1407625,0.101968109,0.200333271
0.124674917,0.099852051,0.162537654,0.076716607
0.176043926,0.173660235,0.127352361,0.114272402
0.130713693,0.185675574,0.182324567,0.088019761
0.172163326,0.142254271,0.183858946,0.123453702
0.164032708,0.165345941,0.19073795,0.111172224
0.105307244,0.211840639,0.209050452,0.114719271
0.22366152,0.078342608,0.198130131,0.158340229
0.106601829,0.188044593,0.130983766,0.074462359
0.184691939,0.134169592,0.15601382,0.139901068
0.207443623,0.120681458,0.190377638,0.120552539
0.1709673,0.183502426,0.200664308,0.138029187
0.277397094,0.141232099,0.129614117,0.179364026
0.208215558,0.178570325,0.190532866,0.168879121
0.31150288,0.138655479,0.146232043,0.159241005
0.246779223,0.276198242,0.137762703,0.130398293
0.188492976,0.076825224,0.310729769,0.170211899
0.115770626,0.122175156,0.120476855,0.206371255
0.252810277,0.12897807,0.160783794,0.104195908
0.199628361,0.154263917,0.209453406,0.130366123
0.215008762,0.135442868,0.094364956,0.267617736
0.185691193,0.165237987,0.149024964,0.097956668
0.075902208,0.253068876,0.169796687,0.29946177
0.19659279,0.066741588,0.298839947,0.144807025
0.203374757,0.125930793,0.222939672,0.184901906
0.188922085,0.056558722,0.183735911,0.220640674
0.182486278,0.218421325,0.143777566,0.083087096
0.083685475,0.189536821,0.126450854,0.055348734
0.137754149,0.117261098,0.222637763,0.072759343
0.142547675,0.027285147,0.167624807,0.152066868
0.042995634,0.143239414,0.187462189,0.053408187
0.137016198,0.120837985,0.219666817,0.260662606
0.142292445,0.126260437,0.257879596,0.172872313
0.214207489,0.188523558,0.241988724,0.146044858
0.163947498,0.080640617,0.196342876,0.210580743
0.14546352,0.104471011,0.31079737,0.154228085
0.091345181,0.147607463,0.196059821,0.24726893
0.179042195,0.135737507,0.227316782,0.062268486
0.208221818,0.102956558,0.272362788,0.172932356
0.134137297,0.204429456,0.201254922,0.030513804
0.148583831,0.187160702,0.153931796,0.061740268
0.119656736,0.118010096,0.16252893,0.16072711
0.066504734,0.177359116,0.149172611,0.129484213
0.159145644,0.248990623,0.188646624,0.24778731
0.149085427,0.220122511,0.118898139,0.101277177
0.263556798,0.06455949,0.25862459,0.099134252
0.065933942,0.04513287,0.283945273,0.083772797
0.130743051,0.127411015,0.096023012,0.109142798
0.077625512,0.154592705,0.158259403,0.161221373
0.079241919,0.052826209,0.13589146,0.109256758
0.135104962,0.11975999,0.190034207,0.103977182
0.066348616,0.18646295,0.175966054,0.179564503
0.138168409,0.21130699,0.122232532,0.202564504
0.173591396,0.206044178,0.182511,0.181686971
0.270372328,0.131962309,0.184045779,0.157726885
0.051420668,0.178376396,0.172986802,0.159014969
0.193670242,0.17031605,0.210931502,0.169688604
0.106358497,0.184731246,0.239387681,0.116379323
0.160594942,0.203184721,0.286365229,0.058240265
0.09117913,0.264810186,0.270848693,0.110226155
0.087287266,0.086475087,0.077878339,0.173334042
0.1472025,0.216431079,0.224733749,0.088655266
0.093754549,0.205024329,0.232887055,0.100186718
0.230577506,0.10877151,0.237665276,0.200858244
0.148915281,0.169814668,0.273945211,0.196374915
0.151403864,0.120430644,0.236798156,0.15689882
0.143444788,0.239410374,0.275863529,0.148201881
0.163773294,0.1907427,0.209913158,0.089740682
0.179298946,0.182352343,0.142220025,0.13923473
0.029651034,0.111157501,0.157616796,0.074181693
0.109884943,0.138126252,0.037169452,0.16002882
0.257675526,0.24540517,0.203928099,0.2023312
0.20109909,0.122388944,0.240985427,0.118127115
0.267212823,0.091374006,0.188121439,0.201661666
0.188316725,0.095121964,0.300529454,0.135469637
0.254213174,0.159205651,0.177480816,0.127230793
0.08280057,0.263503517,0.222535371,0.168312915
0.246673379,0.063882532,0.150443646,0.094634025
0.156512643,0.238760091,0.060109721,0.124192741
0.133426739,0.146832647,0.127009299,0.074091316
0.189918912,0.19869555,0.227683097,0.147955369
0.186767928,0.026790162,0.145505716,0.158777744
0.217269906,0.213906104,0.286634307,0.192207288
0.231468836,0.049635871,0.139463837,0.145100822
0.194208738,0.317558936,0.089830802,0.146153139
0.178265426,0.239313632,0.253738557,0.153684982
0.174716029,0.202784543,0.1756978,0.199379248
0.162185914,0.068450452,0.211563817,0.048679078
0.115159935,0.107478091,0.152585866,0.115466227
0.07974164,0.209239955,0.24287752,0.109506846
0.14192485,0.172023519,0.21219251,0.087564609
0.248275797,0.148867066,0.155255201,0.109605314
0.178436552,0.197551392,0.195247107,0.074726034
0.175018018,0.100735788,0.110187403,0.137327436
0.163596946,0.162339781,0.1592704,0.155256119
0.279403115,0.132708035,0.116024936,0.088288974
0.202700809,0.177220319,0.15138626,0.11782818
0.038078465,0.029001472,0.121640642,0.046373104
0.126495651,0.090796842,0.221941464,0.098956968
0.04173731,0.257288967,0.098386314,0.119077787
0.110170377,0.151523274,0.131117866,0.110639316
0.277760063,0.126904565,0.012047765,0.17043353
0.269668456,0.254776206,0.113463025,0.15123925
0.074898724,0.201090023,0.245701169,0.116353173
0.237816194,0.092763575,0.193115884,0.114923807
0.090417804,0.105344442,0.114136889,0.10166264
0.319949783,0.171048857,0.178428061,0.068948583
0.222416184,0.15590256,0.115753361,0.079636139
0.224487899,0.069683382,0.234152051,0.10554268
0.11404955,0.118833661,0.199234386,0.100166588
0.136199709,0.18689993,0.282508279,0.105436632
0.114920291,0.058678107,0.125414202,0.062148401
0.217305548,0.111859624,0.170405069,0.134422134
0.091723145,0.108870715,0.217730519,0.119329318
0.381463135,0.218972521,0.243502683,0.189467974
0.236961078,0.150552756,0.183460659,0.173669693
0.181815229,0.165400859,0.103324059,0.175426721
0.126000863,0.0511083,0.181772354,0.057413812
0.09320964,0.089784042,0.19641212,0.044798881
0.10082229,0.101138137,0.295788791,0.205561038
0.111137033,0.090610885,0.25801536,0.116978075
0.256205328,0.151295455,0.109943394,0.081432549
0.095263343,0.200158998,0.039678277,0.149679111
0.21267706,0.224215952,0.163004103,0.183913287
0.337715667,0.171426855,0.156046368,0.172501198
0.172403295,0.21640488,0.266609074,0.139211854
0.354677877,0.127310722,0.257607183,0.229279466
0.103988474,0.117733831,0.278894111,0.081079215
0.153714341,0.209538203,0.146969978,0.056752529
0.155529227,0.159862019,0.155656779,0.063779612
0.092965749,0.126985927,0.184236222,0.096748354
0.168185357,0.106157441,0.167978469,0.143918368
0.12939999,0.21312781,0.136845747,0.144962767
0.051204729,0.145451635,0.026420771,0.192171478
0.27195549,0.19559885,0.238567558,0.139754871
0.118168538,0.242094991,0.237513823,0.162422891
0.215907049,0.116941888,0.192188666,0.143508397
0.231861533,0.126406356,0.017650169,0.092436057
0.103252099,0.132068898,0.146453654,0.131193986
0.198843067,0.231341586,0.204185811,0.162885874
0.165450677,0.212082009,0.174126908,0.140457175
0.13202734,0.135906416,0.242887791,0.168854737
0.091894215,0.267634228,0.234386541,0.131584738
0.227449554,0.164811958,0.200774048,0.149345199
0.291320885,0.223989829,0.253586952,0.171263252
0.319094654,0.148963808,0.261664351,0.14028247
0.274985024,0.164952432,0.118426673,0.120130422
0.124430246,0.313672852,0.177357449,0.143063058
0.119269981,0.184209761,0.199688313,0.064756887
0.135134,0.230726609,0.206070513,0.086904352
0.144164796,0.239188667,0.10150822,0.148767763
0.210318101,0.163122184,0.109160724,0.106768332
0.179788295,0.300396561,0.160728846,0.112090464
0.190390236,0.243393616,0.194657303,0.092722667
0.282531913,0.142264446,0.169929596,0.056489591
0.212603416,0.218083629,0.179343482,0.151612702
0.114172787,0.210835752,0.128421276,0.102873273
0.223172248,0.150258944,0.133221869,0.081292148
0.098907479,0.06706845,0.239978308,0.127182122
0.189150645,0.144180344,0.118766352,0.186039236
0.118648395,0.102014557,0.178957459,0.146316597
0.231284439,0.095375354,0.196391126,0.136320311
0.169850288,0.133717172,0.179209843,0.153640957
0.135741289,0.158840095,0.201244184,0.151620158
0.097050176,0.200089732,0.142368535,0.073756561
0.133826794,0.148119176,0.102959282,0.103390899
0.183905554,0.170483974,0.225733,0.188760815
0.12420451,0.101456829,0.190226082,0.049993849
0.173031898,0.061647365,0.341677267,0.243478439
0.260242132,0.147008427,0.117300821,0.154263515
0.153842485,0.077483503,0.158129447,0.114088039
0.115076914,0.21268743,0.211019168,0.184970049
0.162521132,0.128161408,0.200993979,0.190399735
0.231962706,0.184038161,0.134559658,0.17422976
0.2896946,0.208283542,0.137534397,0.237545745
0.241682193,0.151946857,0.145250825,0.074314301
0.413291424,0.174587161,0.168112019,0.189980193
0.131619235,0.158626373,0.091365018,0.126222767
0.211117364,0.218883651,0.151103657,0.114390702
0.151232459,0.149396396,0.133498817,0.140680167
0.202147464,0.14270202,0.168343586,0.172899616
0.28307667,0.121338839,0.145694093,0.140125438
0.109551226,0.245441362,0.10774374,0.165367347
0.160658033,0.169427551,0.177870761,0.109391786
0.111898733,0.154592459,0.145440246,0.123273305
0.212757294,0.129070354,0.29081795,0.251257689
0.122239132,0.213525175,0.2977913,0.177191948
0.157603764,0.178821422,0.163702499,0.115491199
0.200744976,0.168014822,0.181299203,0.110299652
0.063631055,0.062441622,0.235497095,0.185154687
0.197952193,0.219803909,0.184000087,0.231624946
0.240234776,0.092388695,0.201984682,0.162196943
0.142807538,0.066056469,0.22443716,0.228039898
0.238808304,0.09694989,0.154875752,0.226382772
0.137575788,0.135415368,0.227174499,0.080067774
0.143991125,0.108372147,0.156216153,0.108030795
0.260835601,0.219708876,0.25601122,0.131929591
0.199743386,0.162467636,0.214341276,0.094701242
0.084897754,0.097358228,0.218756465,0.085748636
0.150541748,0.098624173,0.344897067,0.113704982
0.107233143,0.143840192,0.179240561,0.086576779
0.203051091,0.194473674,0.28318416,0.118353932
0.191176116,0.290855107,0.230982136,0.18150304
0.11782713,0.188175378,0.123249293,0.145297175
0.320661935,0.174270198,0.17253401,0.171956831
0.212886718,0.154450167,0.12996144,0.165536051
0.127061664,0.087932807,0.238741623,0.216677121
0.269406865,0.066173834,0.218306956,0.109309395
0.130809427,0.082128623,0.115776338,0.129905018
0.188031771,0.137649664,0.156743721,0.036097421
0.170152488,0.163598648,0.085124498,0.077203881
0.077952517,0.129251867,0.150599852,0.147188761
0.378835167,0.197982248,0.269597169,0.049280323
0.131036366,0.263251146,0.152766072,0.116796849
0.120434512,0.129966731,0.202368697,0.106592105
0.206818016,0.135993728,0.274157627,0.199696534
0.270285295,0.188353861,0.235242996,0.197439467
0.118383929,0.101827051,0.085758032,0.151320224
0.077215008,0.190138935,0.156692066,0.137333811
0.163627149,0.123542914,0.110230621,0.180354434
0.191056319,0.073882528,0.089228913,0.165320858
0.256449249,0.202348062,0.1308959,0.222010724
0.193167815,0.18729737,0.145854664,0.186471037
0.261431073,0.242874065,0.155352619,0.107090837
0.165153991,0.138782115,0.20164126,0.071264342
0.278938631,0.133380882,0.24119992,0.142453603
0.071384293,0.149044155,0.268784586,0.172137408
0.153583486,0.137017471,0.134205242,0.115327716
0.291653429,0.186472528,0.076685432,0.162067933
0.106188362,0.095760013,0.131503138,0.168488257
0.078232389,0.145822363,0.168201343,0.177975459
0.342822435,0.223142024,0.192258939,0.10316242
0.107464428,0.088164261,0.128299937,0.17566647
0.363686243,0.142852826,0.226080329,0.119531022
0.104345261,0.21779978,0.263873101,0.206921018
0.379807299,0.312920325,0.203138437,0.181240838
0.097429188,0.178118066,0.200773568,0.116289408
0.141813589,0.138027707,0.11642304,0.134984138
0.31229027,0.139198027,0.156779038,0.158720971
0.173211214,0.181316222,0.139139741,0.086421596
0.2696451,0.132669645,0.245575542,0.115828697
0.102360292,0.093116255,0.18015753,0.135171496
0.050490938,0.124324317,0.071575299,0.164711529
0.222217854,0.244749272,0.381267125,0.099077245
0.171228429,0.250097449,0.163447727,0.138088691
0.235558771,0.222040838,0.167110736,0.103646323
0.129728701,0.143795849,0.125156275,0.224618895
0.103968055,0.163839037,0.209821259,0.092575881
0.091536111,0.102088533,0.247836519,0.122451572
0.128533255,0.19851621,0.119429481,0.12685917
0.167385727,0.067764755,0.106600922,0.098787917
0.200543799,0.247393149,0.216623295,0.097983224
0.118247714,0.153444268,0.156232881,0.130979557
0.17012711,0.178885642,0.08656173,0.175275659
0.20928754,0.171157076,0.151552379,0.088386859
0.161025099,0.206227364,0.249429421,0.195023852
0.258985136,0.16173141,0.085669643,0.2662098
0.281361687,0.253012552,0.240605371,0.071517732
0.338330998,0.119692855,0.192251473,0.135469301
0.325431553,0.28810162,0.306281659,0.155528862
0.304388326,0.144731252,0.269501206,0.150086329
0.202581789,0.252418797,0.269144169,0.090833859
0.329236781,0.425205723,0.077225916,0.181771339
0.164051788,0.133041193,0.122704176,0.127146883
0.260749025,0.146045499,0.253498335,0.178336918
0.179173108,0.160192985,0.160696691,0.182524049
0.325789365,0.07011963,0.118551465,0.171827051
0.210260665,0.129322728,0.172162142,0.143674124
0.13252011,0.086161115,0.226920688,0.094582984
0.271412866,0.200888764,0.154520711,0.094034561
0.130934089,0.238203655,0.279347538,0.175365589
0.089548343,0.16807413,0.221168454,0.143516705
0.198587708,0.163777805,0.088903679,0.069417964
0.073628652,0.127666021,0.185510461,0.144091429
0.115502651,0.139890505,0.18470274,0.042355787
0.192764382,0.191375061,0.213544307,0.160332402
0.263712707,0.028709225,0.162921846,0.188889328
0.184979066,0.139167995,0.177622466,0.189315749
0.156829203,0.160510694,0.214094521,0.12492758
0.268208436,0.16575918,0.263217653,0.154664516
0.156690446,0.162378938,0.172275401,0.180535592
0.142117069,0.078091153,0.216351011,0.150364797
0.241061844,0.21657638,0.161491951,0.198080126
0.172145554,0.088489389,0.05700997,0.079643199
0.043204578,0.178491222,0.170384858,0.131006092
0.323919796,0.112579506,0.090136061,0.083472065
0.087598932,0.220422512,0.101129453,0.12847928
0.108861915,0.146656903,0.182964108,0.189946252
0.122650456,0.113305053,0.13752238,0.074306364
0.143461862,0.12502069,0.092692576,0.202687368
0.086627963,0.211602678,0.162967884,0.164374832
0.212646915,0.141119609,0.263908158,0.129544777
0.13265829,0.195495986,0.217847899,0.156605361
0.18575184,0.123881841,0.212322894,0.17101972
0.146545501,0.061954162,0.233879833,0.203958731
0.167193545,0.189931421,0.266733786,0.159838765
0.304400582,0.135307897,0.282804185,0.2024925
0.240483289,0.190678533,0.132867578,0.091633648
0.180188919,0.17371271,0.198108887,0.208450221
0.181691905,0.139097338,0.264475885,0.147768822
0.167731877,0.160510675,0.10218742,0.132016038
0.147265659,0.168756859,0.240380813,0.120481865
0.136747921,0.232768262,0.167163834,0.220390278
0.067312154,0.278396175,0.171032596,0.130664291
0.151074326,0.248599609,0.131502452,0.12512212
0.272399943,0.068421779,0.222941457,0.151772061
0.163805271,0.091567876,0.257275311,0.09793598
0.123810838,0.136796659,0.228515057,0.158210241
0.079622962,0.138180339,0.209444295,0.083333805
0.163515431,0.12834434,0.303805918,0.069905353
0.053604157,0.105042833,0.131833708,0.104775689
0.277904981,0.314852725,0.06807207,0.132505025
0.295160707,0.171953267,0.125242199,0.110385374
0.160010912,0.108517529,0.151177772,0.117047569
0.106162212,0.231618226,0.235376987,0.160586318
0.119755183,0.270473514,0.134618972,0.144869734
0.121987933,0.200165353,0.192600292,0.16691913
0.192616912,0.143141747,0.160596486,0.062037091
0.069912283,0.15939741,0.196963812,0.088851971
0.137479407,0.126586655,0.102310157,0.063124265
0.131047498,0.167335055,0.135948397,0.095343326
0.159006223,0.031068272,0.141792853,0.118213731
0.148760642,0.136782084,0.230598664,0.142556467
0.072728856,0.132235474,0.360921631,0.114727126
