A1-LCD-hub-displacement-angstrom,FUS-LCD-hub-displacement-angstrom,EWSR1-LCD-hub-displacement-angstrom,TIA1-LCD-hub-displacement-angstrom
36.17003833,14.38241976,16.37422251,28.76396657
21.83094902,27.37175788,27.54148359,12.28240644
25.27433875,40.24842239,23.79023138,45.61214595
34.51855007,17.96575161,12.97376287,51.32212304
15.29340381,21.5115441,24.98932853,22.00459396
51.93504329,23.41851832,17.36821161,36.55220485
27.34122567,25.11934669,24.30254725,28.22785997
23.42889653,22.14229501,29.7943584,52.29663639
28.89196471,23.3478907,13.88132443,47.00206469
31.00003149,35.18190217,9.01412959,29.05999868
38.81856041,19.70264286,40.00901619,24.1391689
21.45358312,19.38385332,17.32064481,25.06157731
23.30511948,29.877159,16.62648656,27.47479465
23.71570913,37.19941641,26.0082128,39.726468
31.65153637,12.67602199,17.66119148,34.39620453
37.91007146,19.20957123,19.58239349,33.31533246
21.8390924,22.83489653,23.35532255,19.28828783
22.78396592,32.43956579,14.19151198,28.71904099
41.60475728,22.33675699,17.37796946,23.99091103
30.55643853,32.84639301,12.55718304,25.6052891
13.62269088,33.70708297,23.37278973,31.4013743
19.10362352,22.5000576,15.6920215,19.56822847
18.93679168,19.38572323,16.68796152,32.30510085
36.40137548,19.64010103,17.27077967,25.79575308
32.11240653,24.66730195,25.62244135,26.05718145
39.57997036,24.94151458,22.61732238,16.87337782
26.8484235,38.06366289,27.03339333,28.86180617
30.69972779,12.90092291,12.83787302,20.65124014
29.58169814,21.09852003,14.35119884,29.02542657
18.18579835,25.42045575,14.85890869,12.83269028
16.38134657,19.43060609,19.76498083,28.47228498
36.1898087,21.21697801,30.4424086,18.13752396
15.65171085,36.49194217,18.30563456,34.28456966
40.69554228,15.53534806,22.32004167,26.67319173
33.64000536,16.52051105,12.21287558,21.51163871
27.4787452,17.9611086,19.38673362,27.66310349
14.61347247,21.40963247,13.63366784,32.85733969
43.14618754,9.326302564,13.2916398,16.82198012
41.01542322,21.96330843,19.78148714,35.8238604
15.52741772,19.45178175,8.791476062,16.1373985
23.08488376,19.80182411,25.06017306,21.62944171
32.64529402,19.60373772,13.4193876,34.52082561
27.7082088,39.7311532,14.45526987,31.31653834
15.24028377,29.65875656,19.47089673,48.16637694
24.50199808,41.58352794,16.16824877,15.98735986
26.37913247,37.6859184,18.01069947,16.8864056
30.28937162,20.66477114,18.14148764,32.19286592
27.11848394,34.64027701,18.8480977,28.21705728
21.70227593,21.0572085,20.6363793,27.22408261
14.30168543,22.8195779,25.34426846,19.29204006
16.88376376,30.04686804,17.22897843,22.92104405
24.44938832,28.56717838,8.223005398,22.49121713
39.5583665,28.70539827,24.1751217,34.22065426
33.84084,42.16324029,23.49369491,38.85433298
26.94166614,49.89178945,19.12189679,21.61072696
21.41606108,18.50999845,21.81256138,21.47679341
19.35967552,24.82440289,17.48387701,8.287848377
29.31010798,41.54122081,25.74729986,25.62712513
29.82475656,25.37740562,19.50821025,25.54771812
29.14070715,22.80067272,12.92893921,39.50341967
42.96315804,18.89206151,7.589256227,37.78246992
33.90255544,20.87248284,23.30748862,31.18690707
23.47964831,24.51359826,14.29008951,31.21274006
21.25855987,20.91784116,28.06545243,34.69552169
18.17420141,19.30878492,10.2401814,33.0389183
34.94198166,31.21438713,20.26597222,26.25480238
27.46033879,21.88059413,8.96661009,26.46843236
28.58153743,21.64809106,20.90867304,31.34105962
38.6084384,18.72533565,30.69493721,29.03729083
42.11835357,25.28432187,4.856971217,37.93161421
22.10099908,22.63131944,29.05578142,32.63901459
31.54315868,30.3252214,20.09070263,31.05039555
41.80036821,20.42347836,15.22389946,30.90607323
21.11625436,25.64776885,19.42327951,53.28481828
36.71244859,33.20248152,10.71411666,52.10706797
33.48719953,25.23058494,21.38735431,26.00590978
25.89762515,18.16021601,27.56324246,38.32430732
30.9473199,32.25596405,19.54081948,17.85058615
24.10280623,20.7927289,20.66288281,29.1594857
21.22940227,40.95301924,13.73985595,37.35221553
33.31860456,10.60106953,18.75272166,27.58492978
19.36770802,31.28774506,12.38984981,25.26723218
20.99467623,33.85420515,30.16170819,31.41593402
22.84357439,21.61270662,36.03580321,28.18078139
29.76252896,27.24895604,13.78311991,21.8397908
20.85082671,11.40380749,18.34829441,23.01162411
16.52824673,25.06034761,27.61017597,13.96469227
34.52277794,12.68394853,19.98303294,24.93501795
42.31842076,21.57513779,14.14265717,33.78453821
35.41326917,42.09736948,16.08051609,32.47613368
31.00800063,30.25055654,16.4659376,41.80950368
21.92716132,18.82591574,17.06891761,47.75111089
26.87447456,28.75780882,18.60753124,39.45308102
20.47571801,9.389153148,14.12477053,26.46592805
19.81085751,21.49929539,14.91221767,30.57899262
21.86177014,22.40222244,21.77591947,38.33262789
25.48063623,24.93598254,17.86328572,21.16881806
31.18862118,24.71860959,18.48734702,46.49466055
9.379027527,53.29525853,12.49874724,30.50936674
26.65720964,20.72065942,26.10269562,33.48832106
20.3752479,20.0959708,23.46642695,26.59221615
20.5730647,45.95266339,14.17422466,34.19155663
23.44119396,25.39596643,16.85630014,38.92222123
31.01760681,8.979440286,27.12644612,25.76606774
40.90584818,17.25890142,26.41290629,36.82802106
18.45500949,23.17454645,18.9534664,37.42205752
28.15606495,18.94648481,15.41613504,30.37145836
23.23606842,17.95042334,18.67994728,18.14333469
15.74476113,14.95145878,27.76446503,22.30125668
34.35136561,30.65314155,15.9090537,41.83940394
23.73720421,15.0339545,20.00012428,31.44840108
36.85096705,27.75390029,21.39720494,67.04161984
17.62347098,38.10551719,11.35148518,52.9497937
26.14872615,19.59986369,10.20118546,25.6471367
20.90486262,18.24382386,11.17508324,32.56586447
28.2130183,28.66040809,22.0588481,34.80671581
14.78655144,25.34688907,33.89922892,25.87803388
41.65823777,29.92232665,22.7763458,33.85352696
23.04265599,7.763058616,25.71885411,101.5321295
22.30913385,23.48221715,20.57921059,38.03342843
20.19407253,23.03880901,17.8755676,53.24831355
28.85800036,28.91806387,9.357772081,18.05382729
18.78509207,26.41527104,19.43545939,21.20649832
25.79591268,25.04803974,12.98032852,36.47904563
29.22666348,19.81512408,13.79970259,27.52482718
14.00199909,18.34702026,22.27948587,29.50603337
28.12666567,29.51381033,14.6705959,15.50184712
30.62249197,14.10928155,11.44836112,33.88401601
38.81811921,16.54373894,27.16467707,14.37400614
25.16431576,23.35047482,26.97949108,25.77903453
73.68108717,15.44222332,20.24452532,12.23026041
41.60117612,23.70156348,42.32493791,32.88666672
36.27900161,19.74368916,17.19008585,29.25293016
15.69067432,21.125192,36.68651332,46.03590792
27.04141876,45.33420616,19.64680502,51.63594577
18.51910124,30.90176007,25.1669831,44.71750214
21.41958469,18.8594359,21.99816058,34.11442046
35.55610238,10.33252574,26.94355256,48.27508186
30.81695173,38.12104529,16.76232578,25.97955302
21.07634501,35.21394869,15.17592663,27.19042867
22.89994822,11.46603602,12.64682842,28.96966761
26.97114062,16.70628014,8.457641122,12.21867926
39.2882284,31.11783867,26.87264399,24.02867165
19.70450817,13.63914153,21.02149226,27.94400381
26.90390905,24.82619862,17.18925812,17.09496487
54.84113445,18.30943491,30.68285108,39.22415036
28.77617721,22.30900147,20.71720956,24.87555391
55.91046369,23.21334429,12.37922156,21.61757124
36.11843378,37.75267418,18.28349251,31.69331889
24.50426598,20.98895251,20.87647268,19.19333143
26.63794201,16.57204284,12.60651536,38.22390002
25.92942405,29.81452149,23.58775288,22.82911983
36.12292189,32.79086568,21.04241972,34.86279183
19.57353588,22.43681858,26.87468851,25.93157452
37.31927374,11.87521183,16.64469333,20.30236897
34.54556319,16.7918455,17.50748851,16.94382961
31.32178693,15.39039648,14.92049897,24.53266044
23.7568016,16.67463461,20.0967104,40.88660169
29.44464633,29.52305642,22.97081036,13.13367268
29.21192173,20.83104626,23.44742824,35.39354936
36.32095267,39.20291559,28.48971412,25.11048064
24.1792277,11.66738735,25.31088476,15.14263227
28.39265849,21.34073753,19.14166755,34.68753483
29.40777347,17.2511374,35.84167103,17.96372135
22.84047171,19.93940782,21.15270143,20.38546257
9.954056645,20.68006038,15.61143013,44.98943853
10.70238208,19.35018923,18.14580661,21.08891199
37.75588105,42.62464169,16.21438783,26.34266882
17.85816975,38.71832892,21.04786945,48.39730205
16.16312061,24.48756333,9.312416471,44.92551434
23.8279256,20.09913316,21.26334982,21.23918851
32.24460682,33.80058566,17.91691073,34.77575587
24.04333419,30.71065826,23.68990014,23.9954966
34.1859833,39.77648764,17.00706221,39.38400563
30.67650915,9.748082407,19.45521253,31.99771347
24.82433422,15.10974789,13.89488123,27.98882422
26.81901656,25.18438712,12.64485285,22.6354658
34.38465554,18.37421521,22.95011717,42.29783587
37.05292145,32.32650621,17.37771034,31.2995629
18.31214531,23.60883946,15.21432999,23.08951009
19.93342912,19.2459705,14.04386574,31.56624262
24.8627254,28.43434894,13.94216953,23.09214825
25.69571097,16.44900055,20.22678996,35.511721
26.82905774,49.55844162,20.63156452,26.46681746
13.95853885,29.18294903,23.25431802,13.23772843
35.73209061,23.32338424,17.3210935,19.30852452
24.78121564,16.30298332,18.58573943,35.93792916
43.80231582,20.49135075,18.42988135,16.43330868
16.57756327,14.49045292,17.90448092,20.17513063
10.63955577,22.97029971,28.91751078,31.5009254
23.73111844,19.62163727,16.51792605,14.47831301
17.69706165,21.57330735,29.09679924,27.12864026
24.72647728,20.88825675,9.053098625,28.61481303
24.36249615,18.47278072,11.24839434,29.52935324
16.14488823,18.40085586,20.08794779,23.13357589
26.18007326,11.25121239,20.39416873,27.81751093
19.76298824,21.06820328,6.648579836,28.77558612
22.15672405,22.4684861,17.15329121,24.27307848
35.32738829,24.45061703,30.39845489,19.65168084
38.62795547,22.31576239,13.67041584,20.68132542
19.4966594,19.82843191,17.99222065,18.28727103
16.25171351,26.66522329,21.24244326,22.31316232
44.80485649,21.06918532,11.3190926,40.08755407
10.77117492,20.81986694,14.88883598,28.58402432
17.21108927,30.22840619,16.84268932,22.78631779
21.86200754,31.13551338,17.55593755,36.89420492
13.97927857,28.14364597,42.30682274,31.21839944
31.24110926,21.19644219,22.56066147,28.70763204
25.53908216,22.58301914,34.42493202,22.83800568
32.6210723,6.45666698,17.18332046,26.86003353
26.80112658,20.67689734,23.13567287,21.56857673
11.33815494,25.98173694,29.2944877,51.7672174
36.87063516,24.36670212,12.71545508,13.35271306
27.50152258,20.10533788,17.47923834,37.49085337
26.81677929,38.36802084,17.66278003,23.98407273
16.69113989,21.97160256,23.21187184,33.83440531
19.03358465,31.28647621,21.67628817,30.45573698
35.94438085,35.5278641,17.12645972,20.06574991
38.14708415,16.59887077,19.90067421,45.01698105
21.24627119,16.25873205,24.11896866,21.83875682
46.22727773,21.25849699,22.75612912,12.13498546
19.13196678,23.02612043,12.49116422,13.88877959
21.71208312,19.67800715,28.87932013,28.47447057
24.01459767,5.118792711,11.31649344,38.38299192
30.80532169,26.34064858,19.8940311,26.34991271
21.04399686,23.58373191,21.44339852,35.27407807
20.4150688,15.79265861,19.06883742,28.48383491
20.25809509,19.09597832,31.13984686,17.01638918
44.93518637,21.34601091,18.2683243,36.3143777
8.167548147,16.52370155,17.79314764,31.37799414
24.41085753,27.25458812,7.428766945,41.75069933
21.53096188,10.67976699,18.82187711,43.69595014
22.35861447,12.70159783,23.79603644,32.17465594
22.89062089,21.74659452,31.36181681,40.69144077
24.96195759,17.7965185,20.6824197,38.97849502
28.53221881,17.58615503,18.58770954,25.29071804
16.62830164,30.34536793,10.20549444,36.63117914
28.74541299,17.00206827,13.6730329,56.73708305
26.17291607,27.09485375,30.65994561,22.23943766
25.97764641,15.11833918,20.52414833,38.13840528
17.59840809,21.52166444,14.53281052,10.81275582
17.52677877,39.89857027,14.88522074,35.35177789
20.61244951,13.11042897,15.71114426,31.86306167
19.22426223,15.90330692,21.65910785,28.51086947
21.64824273,18.96610868,17.17222122,16.52709633
52.55994622,17.3925906,30.77532608,10.79108692
46.61765306,25.36633863,13.26470674,18.82524563
19.28073264,24.85568474,14.74008004,33.63683644
21.91983091,15.79641467,15.97621847,37.59089952
24.70227291,19.66001686,15.63908358,39.34658841
25.9090898,16.22322873,14.17916617,36.23022436
26.8380932,39.36334039,21.83917949,16.12588517
15.76586741,15.22481322,40.8452087,12.3276757
33.40131841,29.82557539,12.4307387,29.37249602
27.68101469,21.06239833,24.19605742,18.20585981
22.4286663,42.40788131,21.44218794,30.2075675
21.2461673,22.00063633,21.0847402,15.86777244
25.69568893,12.24548758,10.0487642,24.71872065
23.6361897,20.50971933,28.98545201,24.44827801
17.34549257,17.95954893,16.26363681,17.38954902
43.10445521,43.77092747,12.66260395,21.95931623
60.49299283,19.18369245,10.2287706,18.29468326
21.13317937,27.30995251,18.41133023,33.30973264
21.97146857,29.65842147,13.51737492,32.36258866
20.11040044,16.15521386,20.60247007,29.41875479
30.93317699,30.42567722,10.01511772,34.25321986
21.65484696,39.61102075,26.02635961,41.40080697
27.03746212,20.33493462,30.05571591,43.89830939
22.81049691,14.56444441,19.97483874,32.69078181
38.25578138,19.98517963,21.33152987,16.70048306
18.41929709,44.80100232,17.35601694,20.9318482
29.21238885,21.97063164,9.859361641,30.96698912
22.00263364,34.18730779,10.03388528,55.99858265
16.24887401,22.70665335,10.97953127,21.72456148
11.02212493,46.22184757,21.98844333,31.1307657
39.53321478,32.59809225,12.30076864,33.57181508
25.91676411,37.5737463,29.37019642,49.53309098
16.42785983,32.13692863,17.92285777,25.31177021
29.07461806,32.9574552,13.85793091,38.74583113
32.15784741,39.65278909,13.48277596,39.77168251
22.1435995,19.63535967,17.52502824,23.20334345
36.58422725,41.16784654,19.60957848,25.81223689
16.67965561,14.82579847,11.56689654,18.31798303
31.54772388,11.25194434,13.09971225,30.36119172
19.52414688,19.05152564,23.28358615,36.55246173
18.98263427,14.49785349,11.97087895,22.9578834
28.90188453,16.30576504,6.089556306,32.60444233
23.34272648,30.23857898,13.17846091,20.47807425
30.82420345,20.3790747,22.48508892,26.04125947
32.64499661,33.78816981,20.71006693,42.64142243
38.11938747,36.53208165,13.5334443,35.53262221
29.41130166,10.01516895,21.90908694,51.33160427
20.81770477,20.94847298,9.982472342,27.9021856
26.81280555,15.75291464,21.36760911,15.31813102
7.015426456,32.93830334,17.08218254,38.97302484
33.16818152,26.25267777,18.40657752,44.52083383
38.800428,24.00688273,24.78896065,46.28364435
32.21419862,21.88176393,20.58168431,23.41928626
22.60066797,29.11838486,10.65253904,54.12388359
53.15275868,42.51798561,18.28159364,39.38610088
22.50049156,22.59037433,20.43590729,26.86231325
19.72255835,25.29852154,13.96614844,18.12341307
22.62916995,19.70771941,13.58839625,34.28659579
10.12259114,15.31834692,11.0244741,17.95853246
36.13857591,21.48517714,27.68530451,38.2884991
32.51237679,20.40588123,10.78256135,25.87744776
32.19696095,41.02302664,8.056935126,25.77192992
30.5158354,35.14374477,24.54761053,20.96018879
15.31043153,31.59547351,8.162167622,21.20985287
20.20537497,24.510035,15.44199889,35.1817514
32.79078004,23.0816331,23.28631662,53.07696
28.51049351,19.35326639,9.660344503,28.26280554
36.9364937,16.2844355,23.71328141,26.14945033
53.15100056,60.20091449,12.1131096,28.98953576
24.83263722,27.56092856,18.94736248,34.52217655
32.51214407,27.12878582,29.78884185,31.61976589
21.73196202,34.60093884,16.88483927,14.58451427
15.95759885,41.70035323,20.8819557,36.03651985
25.97233402,18.08792555,16.29243496,20.83851697
16.11429753,25.78448613,20.27614857,50.55072874
38.73062875,26.26080436,16.1964229,18.37112765
50.36386572,25.61872063,19.25997044,63.39563108
11.08358722,27.53421003,16.78110853,32.4852857
19.72379738,48.54081619,19.7363171,48.49327383
36.33568309,16.94702549,19.98827622,21.16276199
30.94087239,16.86009478,22.32668189,25.78208572
19.04333192,48.33563669,14.7366012,42.59956644
26.09116462,18.01458848,21.17278894,8.893756053
17.86691147,20.15270804,24.13026908,55.97489923
29.03530387,37.48364738,28.76973685,28.48603403
15.6535572,12.12769789,18.27083764,26.81963809
23.78981923,22.34199608,17.86682011,24.13985355
30.46575727,34.40834587,17.28632475,26.8231683
31.10229225,21.23906325,22.66269282,34.61760489
36.31556454,19.61862324,34.55541381,27.94246494
27.71739986,17.66156305,15.84003075,27.90157283
20.90992378,25.95147833,24.24356295,24.16789137
11.76223418,13.3794976,14.43039825,27.17843708
26.89465422,20.59024203,19.74703263,15.18489062
18.901703,28.17787583,25.08863679,34.00667315
28.10723529,17.77186098,22.21414474,21.80662802
18.33311578,27.62227662,7.203591941,30.32399651
30.36736371,27.42267478,21.03151079,33.59201379
42.20434975,33.24736899,17.9807384,23.63253202
16.88637024,37.73225053,12.03168213,39.25281962
29.28890811,18.78516092,12.02819292,26.25669725
25.51424368,21.29265234,50.93664644,23.88346597
33.52730954,26.09014737,16.10433641,25.16585816
13.99759619,19.61513539,19.82200708,23.92518031
29.30187505,34.37889173,34.0289572,26.72325689
24.76363923,20.2523556,21.19493716,49.17693056
46.90317351,32.67693245,22.36677528,32.39278251
44.17932096,22.66546099,13.98967785,40.64131012
27.98646937,20.28510822,22.83910559,34.78681671
36.17888179,30.97356868,25.7604556,30.38794584
34.81851689,19.68857701,23.33363739,17.96050637
28.03784661,27.48611953,9.154516284,22.57910827
31.15405688,27.16150046,25.55523934,32.93181634
29.28648376,18.07578137,21.39102763,16.59493047
31.09337327,23.60890092,29.95370031,57.44229115
37.62918375,26.43825319,25.01255609,36.63693525
23.83290724,58.13685578,29.15376896,12.94129891
20.53693113,27.82497811,22.86705375,30.43739295
41.15087126,24.77488055,9.029562774,17.5789092
29.12151661,27.35943417,20.42168672,21.06457914
41.63237056,16.52205064,19.25926043,37.17157876
31.83268442,41.61859534,24.85924938,32.76512884
29.2723312,31.48333909,11.45817724,30.70049525
27.97552694,26.88963895,12.36973818,22.26157902
28.09741796,32.37168239,27.97526082,33.0758145
38.12106888,27.19871518,12.26086819,28.61849206
23.26587477,13.16311725,27.94040653,46.30203895
19.80831839,21.12033196,15.16335919,53.79855765
31.2988838,43.042703,22.37127033,27.96478017
26.97059893,17.11256353,17.48826108,31.89595762
22.05820582,39.18429312,7.45089266,27.38298882
33.97430186,25.92521583,24.91912462,22.87423309
19.02282059,21.58178982,18.55804229,34.57975029
41.93858275,28.73708624,17.09153592,38.36797658
28.93258792,24.83028916,13.31802928,17.73598856
28.02044784,23.74133647,10.7079364,37.12798216
34.18336296,31.44224694,13.22852691,45.65163505
37.36282021,25.01554836,19.20397499,31.29773153
36.31388109,21.52858177,13.43789178,25.28221996
45.89032638,16.22904339,18.30199866,12.16422084
25.26416486,38.65241369,19.66572512,23.43163851
39.27211436,29.99974389,36.85445909,15.75221812
18.95395493,12.21572564,21.38577382,23.39713522
20.83950311,40.14992351,26.89537548,35.65570103
42.33332163,30.12387195,22.76987274,28.71355361
22.51099968,17.14785443,13.0372996,23.61045804
28.15661649,16.31617196,12.08969635,31.90755458
33.84703378,18.51772886,15.14550457,35.81837123
35.40313532,8.679779737,20.65668781,62.07420957
25.24833588,9.780804155,16.46625977,35.12673164
14.38762715,34.89831208,23.83018707,36.43326726
21.31074966,33.63112255,13.85774391,27.2748832
19.43436353,16.74510868,21.39815754,91.42363062
20.74493535,37.37649589,20.37187214,25.04422729
25.1806186,22.12986773,18.01913675,28.78342966
18.02988532,37.10679121,14.14192666,52.32785413
33.57523851,41.60435564,26.13765242,38.39510142
8.845335267,18.16612874,20.32466522,53.28492753
47.59247317,17.09565878,16.54141674,31.29616741
30.78601237,19.85292176,10.44840754,28.75193788
23.21940416,13.22067057,16.93992095,32.38995494
21.47783909,21.06375487,21.07225504,39.28385593
14.83418146,26.3388604,18.47595909,25.89727673
16.41986719,19.53040707,26.6152377,20.94640585
32.24669342,20.69605969,14.6130739,37.99156217
31.86312977,23.40806671,16.57299894,40.810852
30.20136114,34.6503406,21.96055498,72.27026629
27.78837672,43.46453039,16.93463714,44.55961012
36.79740925,20.42352542,17.53419796,29.5406578
38.74313939,36.12796799,40.4551079,55.75569529
38.89244178,22.88380751,25.37382916,29.93278044
19.88913861,16.39714103,12.80355555,24.55148509
44.33621466,21.53938202,16.04906656,22.18619542
36.28870115,30.75076377,20.84991003,12.12424685
32.8628716,34.78536047,17.25891852,27.85344075
29.46942684,12.3843087,15.34472826,30.49361619
13.94256843,41.71474323,24.56457084,26.21025951
48.62870783,21.75332665,19.82304346,30.63749182
31.65708072,27.86943134,25.67362393,24.91968126
26.03922452,10.26360438,25.29380078,26.96987538
19.49242532,34.75886043,14.26041801,26.296641
40.11930502,27.16122431,16.92414467,31.5677553
23.1694516,27.94528391,31.03546242,13.2648716
21.63970551,34.64978224,26.39042033,24.57890922
49.74347204,21.21073154,21.06967302,22.42548577
24.7597897,43.860963,17.43032961,15.36905219
19.22907606,44.98282792,15.62782801,27.73347363
20.80090263,29.53911276,15.08531239,27.63939327
46.66911102,7.453014887,23.55968514,33.23387269
27.2913898,37.71917583,20.32344741,23.84220654
47.27051133,30.69584731,18.56740951,25.98045318
29.92711436,35.95834624,21.45385547,23.99508807
28.35246105,45.41642182,11.47277504,30.69418162
40.81048563,25.21511748,25.92594179,28.305114
26.01907867,27.16159918,28.08907605,27.17142107
53.89092614,26.79343908,17.69692909,37.24470227
32.10778996,58.28220164,17.42763586,18.40886044
31.29735098,27.69450027,16.29819131,38.66242158
24.21601884,18.01197775,9.939551694,34.84032329
15.00934344,43.85656823,15.84104759,26.35738477
21.21615902,18.3954477,15.17762655,39.12085486
33.34908158,42.65318127,25.92648159,16.84543992
38.55025247,36.68151787,27.00968689,13.7485858
48.24973169,14.8324741,19.50471098,25.13882239
22.39079462,21.6773093,24.87117105,32.9418549
24.74675317,16.83278781,16.83602185,27.74147167
32.40810001,27.02987504,15.85640602,26.0771919
38.64484519,17.12551761,21.46667188,36.91626461
16.866282,51.69105878,25.03589035,37.63902339
25.74848343,27.15998984,18.94681317,47.49819647
30.38501899,22.70638788,23.392667,17.47803048
19.16586456,22.4013078,11.72923189,37.88133384
9.582198452,44.71022182,15.74301789,23.72220462
31.60745978,23.2764181,11.99346704,22.28060757
24.43327325,26.41589525,25.39648465,19.68575753
28.17014108,4.420533187,16.65364158,40.82429054
16.90448432,17.97148536,22.1558899,31.22064337
17.89855219,52.67479401,17.75249502,23.18102125
25.25272095,30.39175076,16.62437098,26.91809058
18.13565478,22.69061199,16.43642616,24.56155126
31.71953295,36.76605326,16.05235862,37.33522416
26.79699354,16.6066468,16.02272953,24.38678312
21.30435595,18.93487642,18.48083149,30.15448648
33.03860975,17.9777773,29.66855508,38.19452386
28.06798031,26.82753878,24.592458,38.0775484
12.10591692,30.32094702,6.228414739,39.04335419
19.36424375,11.80598782,13.70166183,32.40884682
22.58561364,32.12020345,14.57853007,17.28554877
35.52155107,34.51864474,10.30469953,40.74672944
53.09438402,13.63456499,22.69086637,38.26168969
13.01035773,33.53752798,20.29588808,15.1431821
7.820937495,34.66845091,10.11895038,26.00719429
31.0042985,21.45823844,15.27213264,22.2756558
11.66203014,18.91921326,25.14017125,45.78425403
9.51647242,15.55776429,20.79064072,29.60402915
21.11964681,31.62051958,18.95418124,28.41993594
22.12598523,12.87388921,25.49976655,55.3334869
9.430843335,20.11812428,8.96371238,42.87467447
30.05724234,15.67364046,20.87912629,29.39237873
20.49674499,16.68238572,11.91458218,21.13440858
28.72483756,17.28508893,14.52824998,39.38471753
26.78361197,27.01701204,28.30420126,54.90079142
42.9237265,17.12552929,13.5890878,26.4495114
12.16187055,50.45191078,13.32191903,26.34779216
23.37122472,42.11585149,18.86956955,18.59085135
20.64901906,17.22257093,27.16371092,45.85630202
20.18706145,29.22266282,14.83761227,24.74152074
18.16741861,24.28654545,11.80666062,18.32410471
24.95592743,40.17118546,15.4939866,26.71590956
14.63216997,35.38257659,13.47128886,23.60324181
22.82086228,25.16004824,20.44067116,15.4534969
20.40994925,19.68880525,12.67090602,54.86278159
28.49282172,37.29665969,16.17970325,22.29900368
23.97569841,31.19633313,19.92296206,32.26326534
35.1296224,17.7362491,17.09896568,43.32261332
